iteration_id,Runtime (s),Radius,Vres,MinP,N_points,N_hulls,N_trees,0_hulls (%),1_hull (%),2_hull (%),3_hull (%),4+_hull (%),1_to_1_matches (%)
216,19.66948366165161,7.0,0.5,1,222528,37,29,0.0,100.0,0.0,0.0,0.0,41.37931034482759
217,19.95313167572021,7.0,0.5,3,222517,36,29,0.0,100.0,0.0,0.0,0.0,41.37931034482759
218,20.186343908309937,7.0,0.5,5,222502,33,29,0.0,100.0,0.0,0.0,0.0,34.48275862068966
225,8.599071025848389,7.0,2.0,1,222528,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,24.13793103448276
226,8.522122621536255,7.0,2.0,3,222524,31,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,20.6896551724138
224,9.807672500610352,7.0,1.5,5,222516,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,27.58620689655172
234,19.059675693511963,7.5,0.5,1,222528,34,29,0.0,100.0,0.0,0.0,0.0,41.37931034482759
235,19.22642421722412,7.5,0.5,3,222519,33,29,0.0,100.0,0.0,0.0,0.0,37.93103448275862
236,19.578983068466187,7.5,0.5,5,222504,30,29,0.0,100.0,0.0,0.0,0.0,31.03448275862069
247,7.8052918910980225,7.5,2.5,3,222525,30,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,20.6896551724138
246,8.234070062637329,7.5,2.5,1,222528,32,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,24.13793103448276
248,8.289693832397461,7.5,2.5,5,222525,30,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,20.6896551724138
252,18.569597721099854,8.0,0.5,1,222528,30,29,0.0,100.0,0.0,0.0,0.0,34.48275862068966
253,18.594746351242065,8.0,0.5,3,222521,30,29,0.0,100.0,0.0,0.0,0.0,31.03448275862069
58,13.437697649002075,1.5,3.0,4,222483,84,29,0.0,100.0,0.0,0.0,0.0,79.3103448275862
68,18.13512873649597,2.0,1.0,4,222484,80,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,75.86206896551724
76,13.308363914489746,2.0,2.0,2,222523,78,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,68.96551724137932
71,13.614422082901,2.0,1.5,2,222518,81,29,0.0,100.0,0.0,0.0,0.0,79.3103448275862
73,13.673572301864624,2.0,1.5,4,222498,76,29,0.0,100.0,0.0,0.0,0.0,79.3103448275862
78,13.42443323135376,2.0,2.0,4,222508,74,29,0.0,100.0,0.0,0.0,0.0,72.41379310344827
81,13.501623630523682,2.0,2.5,2,222524,80,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,58.620689655172406
83,12.328193187713625,2.0,2.5,4,222506,76,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
86,10.71657419204712,2.0,3.0,2,222523,75,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,75.86206896551724
88,10.799918413162231,2.0,3.0,4,222512,71,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,75.86206896551724
101,11.611268997192385,2.5,1.5,2,222523,67,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,72.41379310344827
98,14.70172667503357,2.5,1.0,4,222491,65,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,72.41379310344827
103,11.947120189666748,2.5,1.5,4,222507,65,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,72.41379310344827
108,10.98717451095581,2.5,2.0,4,222510,64,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,65.51724137931035
116,8.922757148742676,2.5,3.0,2,222524,67,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,72.41379310344827
118,8.150414228439331,2.5,3.0,4,222515,65,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,72.41379310344827
113,12.191556215286257,2.5,2.5,4,222511,60,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,55.172413793103445
131,12.446302652359009,3.0,1.5,2,222524,60,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,68.96551724137932
133,12.397169828414915,3.0,1.5,4,222513,60,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,68.96551724137932
138,10.636329412460327,3.0,2.0,4,222513,59,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,65.51724137931035
128,15.534186601638794,3.0,1.0,4,222504,60,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,68.96551724137932
146,8.529794216156006,3.0,3.0,2,222525,60,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,72.41379310344827
148,8.230085372924805,3.0,3.0,4,222521,60,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,72.41379310344827
143,10.841099739074709,3.0,2.5,4,222513,56,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,55.172413793103445
161,10.287477493286133,3.5,1.5,2,222525,56,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,65.51724137931035
163,9.926316261291504,3.5,1.5,4,222514,56,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,65.51724137931035
158,12.406306982040403,3.5,1.0,4,222506,59,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,65.51724137931035
168,9.232895851135254,3.5,2.0,4,222515,53,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
176,8.234170913696289,3.5,3.0,2,222526,54,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,65.51724137931035
173,8.641946077346802,3.5,2.5,4,222516,51,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
178,8.358933925628662,3.5,3.0,4,222522,54,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,65.51724137931035
188,11.987075090408323,4.0,1.0,4,222511,54,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,62.06896551724138
191,9.69208025932312,4.0,1.5,2,222525,53,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,62.06896551724138
196,8.65146780014038,4.0,2.0,2,222525,51,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
193,9.175495624542236,4.0,1.5,4,222514,53,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,62.06896551724138
198,9.003495216369629,4.0,2.0,4,222518,50,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
201,8.696028470993042,4.0,2.5,2,222526,49,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
